"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","num_collisions"
"498",564,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.666628599178336,-1.06738119748508,-0.989381037493081,583
"499",2641,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.910303442866002,0.756095124733965,-0.220286365209549,604
"500",312,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.582134235460215,-0.256044657001394,0.0190241264938024,620
"501",2204,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.97495092845313,0.827898366437909,-1.35427263086844,577
"502",2488,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.236345895611247,0.707737893171341,-1.20508277206622,518
"503",2722,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.236345895611247,-0.211049506518523,2.15963828469407,503
"504",2695,2019,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.185383702790036,-2.338767695274,2.61100330450338,743
"505",2702,2019,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.401973022280182,0.756095124733965,0.49779434812344,641
"506",2670,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.324238225422075,0.756095124733965,-0.938367078542537,613
"507",213,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.14196474937391,-2.28500287165355,-1.31238413623618,542
"508",2637,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.12689276235615,0.707737893171341,-0.979400262161565,577
"509",1556,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.574462524135976,0.593416554503507,0.332526144934056,523
"510",627,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.09661097525958,0.706265368315116,-0.110584467971072,525
"511",1211,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0526741607458479,0.788447218007104,-0.312271533477163,519
"512",475,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.789544639650787,0.282250379538976,0.141923350745801,680
"513",2688,2019,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0312056167001115,0.756095124733965,-0.69216797682837,481
"514",2180,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.824545275578818,-0.0665829216258894,-1.23830135476208,698
"515",1104,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.08335526012833,0.0905026962303872,-0.206060696076969,567
"516",2712,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.809670564849871,0.756095124733965,-0.528035242352258,597
"517",977,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.03800580129998,-2.42209758216579,1.00474285028524,574
"518",1004,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.829347336241459,0.695387948436876,0.728594673044735,628
"519",2708,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.01351933613472,0.756095124733965,-0.753717752256912,409
"520",555,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.312525465934958,-3.09440584411388,1.07476904440745,518
"521",14,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.15610726832978,0.755659732303267,-0.46796392481003,536
"522",174,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.891361662652393,-1.00205619253118,1.84176571117541,751
"523",1585,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.236108349958687,0.744980028996378,-0.272346606107944,665
"524",1861,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.1867456888678,-2.28490494341724,-0.74079574873013,573
"525",1351,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.196984992988242,0.744980028996378,0.186522377441159,435
"526",1741,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.266863005968595,-0.463784675859876,0.920717106552134,694
"527",1693,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.05974047587936,0.736499136848386,-0.138497338690309,570
"528",1588,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.372929163560432,0.744980028996378,-0.75207327072746,626
"529",667,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.287232384989002,0.706265368315116,0.829523490122241,597
"530",1200,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.781959699488241,-0.840089999471902,-0.567177543237628,724
"531",2404,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.50416347615514,0.514308966920843,1.35949120412303,601
"532",1674,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.28438909235407,0.695110039858445,-1.07309831978658,545
"533",889,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.122827358840291,-0.915354348987922,-0.0901473384473037,628
"534",1158,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.44271150550689,0.509269409296418,-0.567177543237628,626
"535",1290,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.48273085486194,0.744980028996378,-0.75207327072746,637
"536",1730,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.689730989921001,-0.670730160809576,0.318418696512313,629
"537",315,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.348797530745822,-1.8295224561194,-0.247257526052193,523
"538",1135,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.94424961675598,0.416210139726188,0.601141668164503,489
"539",2236,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.82724962807423,0.444549242981995,-0.155902777769359,647
"540",971,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.55965196394629,-0.374793651620758,0.324993490923999,539
"541",1153,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.29201372518685,0.788447218007104,-0.52469320827755,614
"542",2,2012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.27445807358887,0.755659732303267,-0.332097475634416,564
"543",2631,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.21607659979327,0.175808345982473,-0.5895850177808,604
"544",515,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.141387126555251,-1.20841279857282,2.25169336707177,742
"545",2372,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.14326201619343,0.827898366437909,-0.523145152106175,404
"546",2029,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.892585928069578,0.827898366437909,0.791195977099269,530
"547",2368,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.33126908228632,0.827898366437909,0.076039774443366,514
"548",1472,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.04815836798418,0.744980028996378,-0.898077038220357,662
"549",2376,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.822411113055174,0.514308966920843,-0.343385916066632,504
"550",330,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0789864278972314,0.489286932054503,0.817869084131791,455
"551",1986,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.769018736912077,0.819277330828265,-0.470799909746762,682
"552",387,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.23029174855575,-1.04278355656039,-1.25093452411018,591
"553",78,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.28031130941255,0.755659732303267,-1.07936294610029,458
"554",1381,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0210408224160521,-1.07378166491807,0.624533679919848,638
"555",488,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.258055478912447,0.406472311048291,-1.04610248369018,615
"556",1494,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.10229503585255,0.744980028996378,-0.793788632868288,687
"557",2124,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.115490054885633,-0.407337698031146,0.965152891258812,626
"558",2677,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.80837905722358,-1.46833752714676,0.579860715361496,616
"559",1878,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.398179680844,-0.670730160809576,-0.0969595173082528,684
"560",682,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0795172887273536,0.706265368315116,0.911272008217311,560
"561",1243,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.817755199293763,0.788447218007104,-1.56555941479945,717
"562",1335,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.941364176178277,0.492374238174927,2.33486352769378,476
"563",57,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.860230255182068,0.755659732303267,-0.0263979649892838,471
"564",2227,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.72697919282469,-0.577715086233775,-0.233216961840268,658
"565",245,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.947517495445249,0.77913810557624,-0.247257526052193,474
"566",1975,2017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.623657867428437,0.819277330828265,0.339187607203342,635
"567",2471,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.338270281253669,-1.22655136933363,-0.528035242352258,594
"568",2136,2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.147719837644413,0.274171854779367,0.11469686647882,695
"569",1685,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.23584205624699,-0.0498937059604753,2.49915431907028,708
"570",1716,2017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.16976893375442,0.819277330828265,-0.0346527852351678,792
"571",2381,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.03900043254532,-0.83969351683264,-0.322869324257118,571
"572",1788,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.182434226980837,0.405386360928865,-0.429262088364705,641
"573",464,2013,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.03584449462709,0.15802844802966,0.346755391165798,618
"574",2610,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.02496837671373,0.756095124733965,0.70296026621858,482
"575",179,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.88550842682871,0.0283290047855633,1.87573232346932,531
"576",2334,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.80755364972164,0.827898366437909,1.87359455409199,412
"577",981,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.18870358162002,0.416210139726188,-0.652146213157783,464
"578",1349,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.454134165362981,-0.467527766946588,-0.230631243967116,672
"579",557,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.28538577971949,0.706265368315116,0.420780899646888,616
"580",983,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.01482152740459,0.74191758322199,-1.14071606519867,584
"581",228,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.09011214832627,0.77913810557624,-0.636438402850188,570
"582",1146,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.36156654687302,-0.886619634257017,-0.227302863557008,600
"583",1786,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00257051599834079,0.612331845878565,-0.678489016657045,719
"584",23,2012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.990416140967061,0.0889398987453717,-0.637796986279548,505
"585",2564,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.44540646748872,-0.549550127456893,-0.999916853971079,553
"586",1285,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.927830009211185,0.744980028996378,-1.02322312464284,542
"587",2026,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.04299158094389,-1.08884725084166,-0.677773520247991,611
"588",2466,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.516637956127907,-0.888050748395264,2.59048671269386,613
"589",1126,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.57022501193155,0.0905026962303872,-0.52469320827755,753
"590",1128,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.52385646414076,0.32315087015596,-0.69463054811786,550
"591",1639,2016,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.23911584945429,0.744980028996378,-0.209773562896702,394
"592",1444,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.709804193806891,0.744980028996378,0.436814550286125,717
"593",1729,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.05974047587936,0.612331845878565,-0.283879713527507,456
"594",1814,2017,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.975311696891598,-2.94713049525628,1.00379274931625,819
"595",877,2014,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.294508476767976,-2.08089352079948,1.23826608059759,722
"596",1525,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.777475028642349,0.744980028996378,-1.2735152974878,498
"597",2011,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.52198050087462,0.827898366437909,0.462610694797908,654
"598",20,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.422332275723453,-0.820223510651758,0.720867505476595,604
"599",1274,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0526741607458479,0.276621235370845,0.155056151083689,395
"600",1626,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.981966677079551,0.643937712667798,-0.314061968248771,630
"601",1048,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109615756521891,0.788447218007104,-0.928294390398286,654
"602",1935,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.380653594458527,0.819277330828265,-0.221572981454423,737
"603",2622,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.591789737733433,0.320880040670346,-0.322869324257118,591
"604",1407,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.318792495692066,-2.84202220066823,-0.355777330389599,591
"605",2602,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.16511440697206,-2.24205323214875,-0.835784119494967,533
"606",1206,2015,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.609096734235241,0.788447218007104,0.47368866328427,667
"607",2687,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.185383702790036,0.756095124733965,-0.445968875114202,457
"608",1514,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.22410253855637,0.744980028996378,-0.147200519685461,637
"609",2208,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.41363408266987,-0.0665829216258894,-0.387845329982085,688
