"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","max","min","mxpsd","fog","prcp","num_collisions"
"1599",1858,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.880813953488372,1,0.216828478964401,0.549889135254989,0.915632754342432,0.857142857142857,0.697142857142857,0.141791044776119,0,NA,705
"1600",2280,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.840848806366048,0.846938775510204,0.320547945205479,0.543610547667345,NA,0.7925,0.841145833333333,0.362376237623762,0,NA,672
"1601",1607,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.43609022556391,1,0.402255639097744,0.592920353982301,0.376126126126126,0.340116279069767,0.450738916256158,0.38655462184874,0,NA,807
"1602",1592,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.576441102756892,1,0.191729323308271,0.606194690265487,0.560810810810811,0.549418604651163,0.561576354679803,0.131652661064426,0,NA,620
"1603",1527,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.829573934837093,1,0.432330827067669,0.639380530973452,0.801801801801802,0.808139534883721,0.793103448275862,0.450980392156863,0,NA,466
"1604",15,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.872964169381108,0.894117647058823,0.111650485436893,0.607883817427384,0.931818181818182,0.793103448275862,0.936567164179104,0.171641791044776,0,NA,494
"1605",1880,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.947674418604651,0.602150537634409,0.359223300970874,0.372505543237251,1,0.891428571428571,0.982857142857143,0.31592039800995,0,NA,629
"1606",986,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.308743169398907,1,0.253012048192771,NA,0.212264150943396,0.322751322751323,0.34625322997416,NA,0,NA,609
"1607",1720,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.241279069767442,0.978494623655914,0.608414239482201,0.348115299334812,0.176178660049628,0.222857142857143,0.268571428571429,0.517412935323383,0,NA,839
"1608",1582,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.631578947368421,0.855421686746988,0.567669172932331,0.491150442477875,0.644144144144144,0.581395348837209,0.657635467980296,0.610644257703081,0,NA,614
"1609",1110,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.934426229508197,0.659574468085106,0.036144578313253,NA,0.959905660377358,0.925925925925926,0.863049095607235,NA,1,NA,611
"1610",563,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.519756838905775,0.478260869565217,0.28486646884273,0.475206611570247,0.623737373737374,0.417417417417417,0.348348348348348,NA,1,0,559
"1611",2735,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.354285714285714,1,0.0993150684931507,0.79157427937916,0.435406698564593,0.375690607734807,0.357746478873239,0.248447204968944,0,NA,414
"1612",2299,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.702917771883289,0.857142857142857,0.391780821917808,0.515212981744424,NA,0.71,0.59375,0.475247524752475,0,NA,688
"1613",2527,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.66,0.552941176470588,0.102739726027397,0.463414634146342,0.739234449760766,0.767955801104972,0.670422535211268,0.214285714285714,1,NA,557
"1614",1198,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.685792349726776,1,0.134939759036145,NA,0.672169811320755,0.661375661375661,0.604651162790698,NA,0,NA,559
"1615",150,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.130293159609121,0.647058823529412,0.203883495145631,0.730290456431536,0.185064935064935,0.114942528735632,0.186567164179104,0.082089552238806,0,NA,583
"1616",742,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.860182370820669,0.989130434782609,0.0326409495548961,0.700413223140494,0.843434343434343,0.882882882882883,0.831831831831832,NA,0,0.00343642611683849,550
"1617",2422,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.437142857142857,0.752941176470588,0.284246575342466,0.379157427937917,0.461722488038278,0.414364640883978,0.374647887323944,0.462732919254658,0,NA,535
"1618",1420,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.706766917293233,1,0.169172932330827,0.63274336283186,0.682432432432432,0.758720930232558,0.657635467980296,0.159663865546219,0,NA,782
"1619",2538,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.782857142857143,1,0.188356164383562,0.660753880266076,0.722488038277512,0.798342541436464,0.797183098591549,0.285714285714286,0,NA,686
"1620",270,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.434285714285714,1,0.192411924119241,0.294930875576035,0.437652811735941,0.441798941798942,0.392330383480826,0.211180124223603,0,NA,441
"1621",2482,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.537142857142857,1,0.263698630136986,0.649667405764967,0.435406698564593,0.522099447513812,0.515492957746479,0.248447204968944,0,NA,621
"1622",414,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,0.835051546391753,0.00271002710027099,0.652073732718892,0.819070904645477,0.822751322751323,0.752212389380531,0.0227743271221532,1,NA,442
"1623",2614,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.742857142857143,1,0.0513698630136986,0.651884700665189,0.755980861244019,0.737569060773481,0.687323943661972,0.0652173913043478,0,NA,529
"1624",2094,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.389920424403183,0.928571428571429,0.427397260273973,0.697768762677487,NA,0.39,0.348958333333333,0.475247524752475,0,NA,491
"1625",1776,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.578488372093023,1,0.177993527508091,0.516629711751663,0.602977667493796,0.557142857142857,0.585714285714286,0.288557213930348,0,NA,686
"1626",154,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.127035830618893,0.917647058823529,0.470873786407767,0.879668049792532,0.275974025974026,0.120689655172414,0.190298507462687,0.199004975124378,0,NA,480
