"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","num_collisions"
"824",2674,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.671428571428571,0.8,0.541095890410959,607
"825",990,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.423497267759563,0.776595744680851,0.190361445783133,528
"826",1205,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.53551912568306,1,0.291566265060241,551
"827",1843,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.901162790697674,0.354838709677419,0.100323624595469,706
"828",654,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.638297872340426,0.630434782608696,0.427299703264095,452
"829",2305,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.580901856763926,1,0.320547945205479,719
"830",1464,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.87218045112782,0.987951807228916,0.390977443609023,488
"831",1747,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.584302325581395,0.946236559139785,0.200647249190939,590
"832",1842,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.866279069767442,0.344086021505376,0.110032362459547,639
"833",2117,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.480106100795756,1,0.427397260273973,662
"834",455,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.711428571428571,1,0.130081300813008,547
"835",2119,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.49867374005305,1,0.268493150684932,707
"836",2475,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48,1,0.198630136986301,688
"837",755,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.890577507598784,1,0.0830860534124629,653
"838",295,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.488571428571429,1,0.265582655826558,471
"839",999,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.483606557377049,0.382978723404255,0.265060240963855,525
"840",247,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36,1,0.257452574525745,597
"841",1712,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.520348837209302,0.903225806451613,0.55663430420712,665
"842",456,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.642857142857143,1,0.143631436314363,506
"843",377,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.874285714285714,0.288659793814433,0.10840108401084,599
"844",1929,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.700581395348837,1,0.436893203883495,603
"845",2609,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.868571428571429,1,0.352739726027397,514
"846",736,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.90273556231003,1,0.362017804154303,451
"847",185,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.374285714285714,1,0.368563685636856,381
"848",2322,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.63129973474801,0.744897959183673,0.506849315068493,606
"849",2298,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.681697612732095,1,0.323287671232877,699
"850",1138,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.92896174863388,0.702127659574468,0.130120481927711,643
"851",461,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.768571428571429,0.927835051546392,0.0623306233062331,658
"852",565,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.440729483282675,0.41304347826087,0.0830860534124629,521
"853",2172,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.676392572944297,1,0.205479452054795,720
"854",2734,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.42,1,0.164383561643836,448
"855",511,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.522857142857143,0.958762886597938,0.208672086720867,536
"856",1670,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.494186046511628,0.89247311827957,0.258899676375405,563
"857",2402,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32,1,0.243150684931507,681
"858",925,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.248633879781421,1,0.15421686746988,341
