"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1476",2482,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.1,8.4,630
"1477",506,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6,2.6,538
"1478",1997,2018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21.8,7.9,688
"1479",63,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,10,597
"1480",1804,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5,9.5,700
"1481",642,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.6,8.1,546
"1482",134,2013,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.7,10,532
"1483",734,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,8,506
"1484",1559,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.9,9.8,470
"1485",1924,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.4,8.1,495
"1486",1026,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.8,4.3,616
"1487",22,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.2,6.5,544
"1488",277,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.3,9.6,497
"1489",2134,2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.2,10,652
"1490",372,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,4.4,465
"1491",21,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,9.2,355
"1492",1544,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.6,10,515
"1493",1749,2017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.3,9.7,662
"1494",1315,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22.1,10,659
"1495",607,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22.2,6.9,553
"1496",2157,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.1,4.1,499
"1497",1271,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.3,10,662
"1498",494,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.6,9.1,700
"1499",1565,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.8,2.6,685
"1500",475,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,9.9,449
"1501",1051,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.5,9.3,746
"1502",1938,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.6,0.7,578
"1503",144,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.1,4.6,514
"1504",1908,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,10,707
"1505",187,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.6,9,475
"1506",1143,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,10,500
"1507",2333,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.7,10,559
"1508",648,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17.3,7.9,648
"1509",833,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,9.8,477
"1510",1659,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.9,8.8,650
"1511",2425,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.3,8.1,639
"1512",352,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.8,8.3,674
"1513",669,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.4,7.9,641
"1514",2496,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.4,5.2,620
"1515",2321,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.6,5.4,682
"1516",81,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6,10,488
"1517",2079,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.3,10,628
"1518",783,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.9,9.9,578
"1519",2467,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.9,10,623
"1520",44,2013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3,10,570
"1521",695,2014,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.7,6.1,569
"1522",171,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.7,10,690
"1523",157,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.4,7.7,791
"1524",1235,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.2,3.9,758
"1525",2314,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.7,10,615
"1526",1029,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.8,10,615
"1527",1731,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.9,10,583
"1528",992,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13.3,4.1,798
"1529",2200,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.8,10,445
"1530",770,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.6,10,517
"1531",2498,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.2,10,597
"1532",2418,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.6,9.6,620
"1533",2312,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.8,5.1,515
"1534",955,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23.2,9.2,606
