"","id","year","mo","day","temp","visib","num_collisions"
"591",2540,2019,6,5,0.762857142857143,0.788235294117647,749
"592",2098,2018,3,4,0.474801061007957,0.806122448979592,613
"593",1420,2016,5,5,0.706766917293233,1,782
"594",1853,2017,7,4,0.779069767441861,1,610
"595",2606,2019,8,1,0.945714285714286,0.235294117647059,563
"596",648,2014,4,3,0.541033434650456,0.956521739130435,595
"597",1382,2016,4,2,0.651629072681704,0.566265060240964,638
"598",1822,2017,6,1,0.857558139534884,0.978494623655914,669
"599",345,2013,6,1,0.76,0.927835051546392,624
"600",1049,2015,5,5,0.66120218579235,1,723
"601",375,2013,7,3,0.9,0.164948453608247,614
"602",39,2012,8,3,0.837133550488599,0.858823529411765,528
"603",1745,2017,4,1,0.537790697674419,1,634
"604",2359,2018,12,6,0.541114058355438,0.561224489795918,628
"605",2005,2017,12,2,0.255813953488372,1,543
"606",1736,2017,4,6,0.421511627906977,0.279569892473118,591
"607",1616,2016,12,5,0.566416040100251,1,690
"608",791,2014,8,6,0.765957446808511,1,510
"609",344,2013,6,7,0.782857142857143,0.680412371134021,533
"610",208,2013,1,4,0,1,554
"611",2718,2019,12,1,0.548571428571429,0.682352941176471,737
"612",676,2014,5,3,0.623100303951368,1,603
"613",1963,2017,11,2,0.523255813953488,1,647
"614",1819,2017,6,5,0.828488372093023,0.602150537634409,793
"615",240,2013,2,1,0.368571428571429,0.824742268041237,490
"616",2474,2019,4,2,0.44,0.929411764705882,537
"617",307,2013,5,5,0.517142857142857,0.989690721649485,686
"618",603,2014,2,7,0.462006079027356,0.945652173913043,414
"619",226,2013,2,1,0.348571428571429,0.752577319587629,475
"620",2027,2018,1,3,0.392572944297082,0.540816326530612,611
"621",287,2013,4,6,0.477142857142857,0.814432989690722,555
"622",332,2013,5,2,0.671428571428571,0.989690721649485,686
"623",2429,2019,2,6,0.337142857142857,1,439
"624",1469,2016,7,5,0.834586466165414,0.180722891566265,612
"625",1459,2016,6,2,0.839598997493734,0.698795180722891,675
"626",2729,2019,12,5,0.168571428571429,1,698
"627",1308,2016,1,5,0.496240601503759,1,645
"628",436,2013,9,1,0.72,1,632
"629",1182,2015,9,5,0.765027322404372,1,585
"630",1389,2016,4,2,0.573934837092732,0.975903614457831,732
"631",1588,2016,11,5,0.666666666666667,1,777
"632",2592,2019,8,1,0.897142857142857,0.988235294117647,616
"633",2492,2019,4,6,0.622857142857143,0.6,526
"634",2603,2019,8,5,0.84,0.741176470588235,523
"635",607,2014,2,4,0.167173252279635,0.847826086956522,571
"636",1611,2016,11,7,0.523809523809524,1,466
"637",531,2013,12,5,0.217142857142857,0.989690721649485,695
"638",8,2012,7,7,0.889250814332248,0.823529411764706,464
"639",52,2012,8,2,0.749185667752443,1,482
"640",1930,2017,10,4,0.700581395348837,1,603
"641",1067,2015,6,2,0.647540983606557,0.638297872340425,642
"642",1176,2015,9,6,0.904371584699454,0.638297872340425,655
"643",409,2013,8,2,0.848571428571429,0.443298969072165,552
"644",1889,2017,9,5,0.793604651162791,1,681
"645",178,2012,12,2,0.110749185667752,0.623529411764706,354
"646",586,2014,2,4,0.264437689969605,0.847826086956522,569
"647",183,2012,12,7,0.0162866449511401,0.858823529411765,411
"648",979,2015,3,5,0.180327868852459,0.819148936170213,939
"649",736,2014,7,7,0.90273556231003,1,451
