"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1518",455,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.711428571428571,1,547
"1519",999,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.483606557377049,0.382978723404255,525
"1520",2510,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.614285714285714,0.811764705882353,726
"1521",1772,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.587209302325581,1,638
"1522",1493,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.852130325814536,0.963855421686747,602
"1523",989,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.336065573770492,0.893617021276596,529
"1524",1293,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.428571428571429,1,722
"1525",1182,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.765027322404372,1,585
"1526",2599,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.911428571428571,0.835294117647059,537
"1527",1009,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.467213114754098,1,422
"1528",178,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.110749185667752,0.623529411764706,354
"1529",132,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.214983713355049,0.976470588235294,688
"1530",2616,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9,0.894117647058823,502
"1531",233,2013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.162857142857143,0.927835051546392,398
"1532",1414,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.696741854636591,0.867469879518072,510
"1533",1542,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.909774436090226,0.843373493975903,619
"1534",1613,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.656641604010025,0.289156626506024,730
"1535",1578,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.543859649122807,1,706
"1536",1268,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.420765027322404,1,500
"1537",58,2012,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.732899022801303,0.835294117647059,548
"1538",2652,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.608571428571429,1,435
"1539",1175,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.901639344262295,0.776595744680851,760
"1540",2535,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.794285714285714,0.458823529411765,682
"1541",2420,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.437142857142857,0.752941176470588,535
"1542",2713,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.391428571428571,1,563
"1543",2192,2018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.870026525198939,0.86734693877551,719
"1544",1064,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.797814207650273,0.382978723404255,622
"1545",2165,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6657824933687,0.938775510204082,688
"1546",192,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.402857142857143,0.979381443298969,513
"1547",476,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.682857142857143,1,471
"1548",2512,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.608571428571429,1,547
"1549",206,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.188571428571429,0.639175257731959,544
"1550",51,2012,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.723127035830619,1,473
"1551",1729,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.377906976744186,0.946236559139785,456
"1552",1907,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.845930232558139,0.268817204301075,583
"1553",2164,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.615384615384615,0.612244897959184,698
"1554",414,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,0.835051546391753,442
"1555",2700,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.425714285714286,1,528
"1556",81,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.638436482084691,0.717647058823529,612
"1557",590,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.240121580547112,0.891304347826087,678
